name,accession,date,loc
hCoV-19/Guam/GU-CDC-2-4718048/2021|EPI_ISL_3491407|2021-07-08,EPI_ISL_3491407,2021-07-08,USA
hCoV-19/Guam/GU-CDC-2-4718119/2021|EPI_ISL_3491401|2021-07-12,EPI_ISL_3491401,2021-07-12,USA
hCoV-19/Guam/GU-NHG-02/2020|EPI_ISL_444610|2020-03-24,EPI_ISL_444610,2020-03-24,USA
hCoV-19/Guatemala/1915/2021|EPI_ISL_3275191|2021-04-30,EPI_ISL_3275191,2021-04-30,Guatemala
hCoV-19/Guatemala/19544/2020|EPI_ISL_837552|2020-08-13,EPI_ISL_837552,2020-08-13,Guatemala
hCoV-19/Guatemala/2014/2021|EPI_ISL_3319039|2021-05-19,EPI_ISL_3319039,2021-05-19,Guatemala
hCoV-19/Guatemala/23124/2021|EPI_ISL_3275188|2021-04-13,EPI_ISL_3275188,2021-04-13,Guatemala
hCoV-19/Guatemala/2434/2021|EPI_ISL_3275242|2021-06-19,EPI_ISL_3275242,2021-06-19,Guatemala
hCoV-19/Guatemala/33872/2020|EPI_ISL_1533981|2020-09-19,EPI_ISL_1533981,2020-09-19,Guatemala
hCoV-19/Guatemala/34856/2021|EPI_ISL_3275247|2021-05-24,EPI_ISL_3275247,2021-05-24,Guatemala
hCoV-19/Guatemala/640/2021|EPI_ISL_3275197|2021-03-30,EPI_ISL_3275197,2021-03-30,Guatemala
hCoV-19/Guatemala/ASI01004/2020|EPI_ISL_3156043|2020-07-11,EPI_ISL_3156043,2020-07-11,Guatemala
hCoV-19/Guatemala/ASI01012/2020|EPI_ISL_3446722|2020-06-11,EPI_ISL_3446722,2020-06-11,Guatemala
hCoV-19/Guatemala/ASI01026/2020|EPI_ISL_3446724|2020-06-08,EPI_ISL_3446724,2020-06-08,Guatemala
hCoV-19/Guatemala/ASI01035/2020|EPI_ISL_3333121|2020-06-18,EPI_ISL_3333121,2020-06-18,Guatemala
hCoV-19/Guatemala/ASI01050/2020|EPI_ISL_3446662|2020-06-16,EPI_ISL_3446662,2020-06-16,Guatemala
hCoV-19/Guatemala/ASI02005/2021|EPI_ISL_3446672|2021-03-02,EPI_ISL_3446672,2021-03-02,Guatemala
hCoV-19/Guatemala/ASI02052/2021|EPI_ISL_3446713|2021-03-19,EPI_ISL_3446713,2021-03-19,Guatemala
hCoV-19/Guatemala/ASI02054/2021|EPI_ISL_3446715|2021-03-21,EPI_ISL_3446715,2021-03-21,Guatemala
hCoV-19/Guatemala/ASI4067/2021|EPI_ISL_3527791|2021-07-07,EPI_ISL_3527791,2021-07-07,Guatemala
hCoV-19/Guatemala/ASI4069/2021|EPI_ISL_3527793|2021-07-08,EPI_ISL_3527793,2021-07-08,Guatemala
hCoV-19/Guatemala/ASI4071/2021|EPI_ISL_3527794|2021-07-08,EPI_ISL_3527794,2021-07-08,Guatemala
hCoV-19/Guatemala/ASI4073/2021|EPI_ISL_3527796|2021-07-08,EPI_ISL_3527796,2021-07-08,Guatemala
hCoV-19/Guatemala/ASI4081/2021|EPI_ISL_3835363|2021-07-09,EPI_ISL_3835363,2021-07-09,Guatemala
hCoV-19/Guatemala/ASI4082/2021|EPI_ISL_3835364|2021-07-13,EPI_ISL_3835364,2021-07-13,Guatemala
hCoV-19/Guatemala/ASI4090/2021|EPI_ISL_3527799|2021-07-22,EPI_ISL_3527799,2021-07-22,Guatemala
hCoV-19/Guatemala/ASI4092/2021|EPI_ISL_3527801|2021-07-22,EPI_ISL_3527801,2021-07-22,Guatemala
hCoV-19/Guatemala/ASI4094/2021|EPI_ISL_3527802|2021-07-20,EPI_ISL_3527802,2021-07-20,Guatemala
hCoV-19/Guatemala/ASI4103/2021|EPI_ISL_3527807|2021-07-29,EPI_ISL_3527807,2021-07-29,Guatemala
hCoV-19/Guatemala/ASI4111/2021|EPI_ISL_3527812|2021-08-03,EPI_ISL_3527812,2021-08-03,Guatemala
hCoV-19/Guatemala/ASI4115/2021|EPI_ISL_3527815|2021-08-04,EPI_ISL_3527815,2021-08-04,Guatemala
hCoV-19/Guatemala/ASI4116/2021|EPI_ISL_3527816|2021-08-03,EPI_ISL_3527816,2021-08-03,Guatemala
hCoV-19/Guatemala/ASI4117/2021|EPI_ISL_3801285|2021-07-26,EPI_ISL_3801285,2021-07-26,Guatemala
hCoV-19/Guatemala/ASI4118/2021|EPI_ISL_3527817|2021-07-26,EPI_ISL_3527817,2021-07-26,Guatemala
hCoV-19/Guatemala/ASI4121/2021|EPI_ISL_3527818|2021-07-29,EPI_ISL_3527818,2021-07-29,Guatemala
hCoV-19/Guatemala/ASI4133/2021|EPI_ISL_3801286|2021-06-30,EPI_ISL_3801286,2021-06-30,Guatemala
hCoV-19/Guatemala/ASI4136/2021|EPI_ISL_3835373|2021-06-29,EPI_ISL_3835373,2021-06-29,Guatemala
hCoV-19/Guatemala/ASI4140/2021|EPI_ISL_3527823|2021-07-05,EPI_ISL_3527823,2021-07-05,Guatemala
hCoV-19/Guatemala/ASI4141/2021|EPI_ISL_3835375|2021-07-12,EPI_ISL_3835375,2021-07-12,Guatemala
hCoV-19/Guatemala/ASI4150/2021|EPI_ISL_3835378|2021-06-30,EPI_ISL_3835378,2021-06-30,Guatemala
hCoV-19/Guatemala/ASI4161/2021|EPI_ISL_3835385|2021-07-08,EPI_ISL_3835385,2021-07-08,Guatemala
hCoV-19/Guatemala/ASI4163/2021|EPI_ISL_3835387|2021-07-15,EPI_ISL_3835387,2021-07-15,Guatemala
hCoV-19/Guatemala/ASI4164/2021|EPI_ISL_3835388|2021-07-15,EPI_ISL_3835388,2021-07-15,Guatemala
hCoV-19/Guatemala/ASI4169/2021|EPI_ISL_3835392|2021-07-15,EPI_ISL_3835392,2021-07-15,Guatemala
hCoV-19/Guatemala/ASI4172/2021|EPI_ISL_3527825|2021-07-03,EPI_ISL_3527825,2021-07-03,Guatemala
hCoV-19/Guatemala/ASI4174/2021|EPI_ISL_3835393|2021-06-26,EPI_ISL_3835393,2021-06-26,Guatemala
hCoV-19/Guatemala/ASI4175/2021|EPI_ISL_3527827|2021-07-08,EPI_ISL_3527827,2021-07-08,Guatemala
hCoV-19/Guatemala/ASI4195/2021|EPI_ISL_3835403|2021-07-01,EPI_ISL_3835403,2021-07-01,Guatemala
hCoV-19/Guatemala/ASI4237/2021|EPI_ISL_3835415|2021-07-12,EPI_ISL_3835415,2021-07-12,Guatemala
hCoV-19/Guatemala/GUA-LNS-3051/2021|EPI_ISL_2826926|2021-01-12,EPI_ISL_2826926,2021-01-12,Guatemala
hCoV-19/Guatemala/GUA-LNS-3394/2021|EPI_ISL_2826930|2021-01-12,EPI_ISL_2826930,2021-01-12,Guatemala
hCoV-19/Guatemala/GUA-LNS-47753/2020|EPI_ISL_2827829|2020-10-02,EPI_ISL_2827829,2020-10-02,Guatemala
hCoV-19/Guatemala/GUA-LNS-47758/2020|EPI_ISL_2827830|2020-09-30,EPI_ISL_2827830,2020-09-30,Guatemala
hCoV-19/Guatemala/GUA-LNS-53123/2020|EPI_ISL_2825128|2020-11-15,EPI_ISL_2825128,2020-11-15,Guatemala
hCoV-19/Guatemala/GUA-LNS-54145/2020|EPI_ISL_2825129|2020-11-19,EPI_ISL_2825129,2020-11-19,Guatemala
hCoV-19/Guatemala/GUA-LNS-58620/2020|EPI_ISL_2825135|2020-12-17,EPI_ISL_2825135,2020-12-17,Guatemala
hCoV-19/Guatemala/GUA-LNS-60870/2020|EPI_ISL_2827036|2020-12-29,EPI_ISL_2827036,2020-12-29,Guatemala
hCoV-19/Guinea/C4/2021|EPI_ISL_3281521|2021-06-25,EPI_ISL_3281521,2021-06-25,Guinea
hCoV-19/Guinea/Conakry_IPG11534/2020|EPI_ISL_2245829|2020-09-13,EPI_ISL_2245829,2020-09-13,Guinea
hCoV-19/Guinea/Conakry_IPG11718/2020|EPI_ISL_2245960|2020-09-16,EPI_ISL_2245960,2020-09-16,Guinea
hCoV-19/Guinea/Conakry_IPG15593/2020|EPI_ISL_2245866|2020-11-25,EPI_ISL_2245866,2020-11-25,Guinea
hCoV-19/Guinea/Conakry_IPG1998/2020|EPI_ISL_2245796|2020-05-03,EPI_ISL_2245796,2020-05-03,Guinea
hCoV-19/Guinea_Bissau/16LNSPGB/2021|EPI_ISL_2150986|2021-01-29,EPI_ISL_2150986,2021-01-29,Guinea-Bissau
hCoV-19/Guinea_Bissau/88LNSPGB/2020|EPI_ISL_2158603|2020-05-13,EPI_ISL_2158603,2020-05-13,Guinea-Bissau
hCoV-19/Guyana/50825/2020|EPI_ISL_2230696|2020-12-29,EPI_ISL_2230696,2020-12-29,Guyana
hCoV-19/Haiti/27703/2021|EPI_ISL_2492524|2021-05-18,EPI_ISL_2492524,2021-05-18,Haiti
hCoV-19/Haiti/27717/2021|EPI_ISL_2492537|2021-05-20,EPI_ISL_2492537,2021-05-20,Haiti
hCoV-19/Haiti/33970/2020|EPI_ISL_2157560|2020-03-22,EPI_ISL_2157560,2020-03-22,Haiti
hCoV-19/Haiti/33984/2020|EPI_ISL_2157562|2020-04-21,EPI_ISL_2157562,2020-04-21,Haiti
hCoV-19/Haiti/34002/2020|EPI_ISL_2274028|2020-05-15,EPI_ISL_2274028,2020-05-15,Haiti
hCoV-19/Haiti/34026/2020|EPI_ISL_2157363|2020-11-16,EPI_ISL_2157363,2020-11-16,Haiti
hCoV-19/Heilongjiang/HU-AUMC-000689/2021|EPI_ISL_1678810|2021-03-19,EPI_ISL_1678810,2021-03-19,China
hCoV-19/Honduras/19148/2021|EPI_ISL_2157346|2021-01-15,EPI_ISL_2157346,2021-01-15,Honduras
hCoV-19/Honduras/19181/2021|EPI_ISL_2157584|2021-02-18,EPI_ISL_2157584,2021-02-18,Honduras
hCoV-19/Honduras/321542/2021|EPI_ISL_2648244|2021-04-22,EPI_ISL_2648244,2021-04-22,Honduras
hCoV-19/Honduras/325781/2021|EPI_ISL_2648249|2021-04-22,EPI_ISL_2648249,2021-04-22,Honduras
hCoV-19/Honduras/327008/2021|EPI_ISL_2648253|2021-04-25,EPI_ISL_2648253,2021-04-25,Honduras
hCoV-19/Honduras/327951/2021|EPI_ISL_2648256|2021-04-16,EPI_ISL_2648256,2021-04-16,Honduras
hCoV-19/Honduras/336319/2021|EPI_ISL_2650534|2021-05-04,EPI_ISL_2650534,2021-05-04,Honduras
hCoV-19/Honduras/5413/2021|EPI_ISL_2650535|2021-04-24,EPI_ISL_2650535,2021-04-24,Honduras
hCoV-19/Honduras/5733/2021|EPI_ISL_2650536|2021-04-27,EPI_ISL_2650536,2021-04-27,Honduras
hCoV-19/Honduras/8204/2021|EPI_ISL_2650538|2021-04-23,EPI_ISL_2650538,2021-04-23,Honduras
hCoV-19/Honduras/CM-USAFSAM-S4221/2021|EPI_ISL_3375857|2021-05-27,EPI_ISL_3375857,2021-05-27,Honduras
hCoV-19/Honduras/CM-USAFSAM-S4224/2021|EPI_ISL_3375860|2021-05-27,EPI_ISL_3375860,2021-05-27,Honduras
hCoV-19/Hong_Kong/CM21000386/2021|EPI_ISL_2651119|2021-06-06,EPI_ISL_2651119,2021-06-06,Hong Kong
hCoV-19/Hong_Kong/CM21000387/2021|EPI_ISL_2651120|2021-06-06,EPI_ISL_2651120,2021-06-06,Hong Kong
hCoV-19/Hong_Kong/CM21000437/2021|EPI_ISL_3219440|2021-07-18,EPI_ISL_3219440,2021-07-18,Hong Kong
hCoV-19/Hong_Kong/CM21000454/2021|EPI_ISL_3547094|2021-08-01,EPI_ISL_3547094,2021-08-01,Hong Kong
hCoV-19/Hong_Kong/CUHK-NC2248/2020|EPI_ISL_3066017|2020-03-27,EPI_ISL_3066017,2020-03-27,Hong Kong
hCoV-19/Hong_Kong/HK-HKPU-11991/2021|EPI_ISL_3710633|2021-08-02,EPI_ISL_3710633,2021-08-02,Hong Kong
hCoV-19/Hong_Kong/HKPU-00001/2020|EPI_ISL_2710829|2020-01-23,EPI_ISL_2710829,2020-01-23,Hong Kong
hCoV-19/Hong_Kong/HKPU-00182/2021|EPI_ISL_2378704|2021-04-30,EPI_ISL_2378704,2021-04-30,Hong Kong
hCoV-19/Hong_Kong/HKPU-11774/2021|EPI_ISL_2713256|2021-04-30,EPI_ISL_2713256,2021-04-30,Hong Kong
hCoV-19/Hong_Kong/HKPU-11832/2021|EPI_ISL_2723767|2021-05-23,EPI_ISL_2723767,2021-05-23,Hong Kong
hCoV-19/Hong_Kong/HKPU23_2601/2020|EPI_ISL_417183|2020-01-30,EPI_ISL_417183,2020-01-30,Hong Kong
hCoV-19/Hong_Kong/HKU-001a/2020|EPI_ISL_434571|2020-01-22,EPI_ISL_434571,2020-01-22,Hong Kong
hCoV-19/Hong_Kong/HKU-201216-254/2020|EPI_ISL_1034592|2020-10-14,EPI_ISL_1034592,2020-10-14,Hong Kong
hCoV-19/Hong_Kong/VM21027255/2021|EPI_ISL_2621675|2021-05-21,EPI_ISL_2621675,2021-05-21,Hong Kong
hCoV-19/Hong_Kong/VM21035063/2021|EPI_ISL_3547101|2021-07-27,EPI_ISL_3547101,2021-07-27,Hong Kong
hCoV-19/Hungary/MH-9653/2020|EPI_ISL_526224|2020-06-04,EPI_ISL_526224,2020-06-04,Hungary
hCoV-19/Hungary/US-55383w/2020|EPI_ISL_677770|2020-10-02,EPI_ISL_677770,2020-10-02,Hungary
hCoV-19/Hungary/US-57575w/2020|EPI_ISL_677798|2020-09-28,EPI_ISL_677798,2020-09-28,Hungary
hCoV-19/Iceland/13/2020|EPI_ISL_417765|2020-02-27,EPI_ISL_417765,2020-02-27,Iceland
hCoV-19/Iceland/225/2020|EPI_ISL_417554|2020-03-16,EPI_ISL_417554,2020-03-16,Iceland
hCoV-19/Iceland/4061/2021|EPI_ISL_827757|2021-01-05,EPI_ISL_827757,2021-01-05,Iceland
hCoV-19/Iceland/4163/2020|EPI_ISL_827857|2020-08-25,EPI_ISL_827857,2020-08-25,Iceland
hCoV-19/Iceland/523/2020|EPI_ISL_424544|2020-03-25,EPI_ISL_424544,2020-03-25,Iceland
hCoV-19/India/AP-CCMB-CIA6874/2021|EPI_ISL_3689868|2021-07-09,EPI_ISL_3689868,2021-07-09,India
hCoV-19/India/DL-ILBS-65656/2020|EPI_ISL_3276972|2020-11-03,EPI_ISL_3276972,2020-11-03,India
hCoV-19/India/GJ-GBRC271b/2020|EPI_ISL_483869|2020-06-13,EPI_ISL_483869,2020-06-13,India
hCoV-19/India/GJ-ICMR-NIV-INSACOG-GSEQ-3745/2021|EPI_ISL_2546879|2021-05-09,EPI_ISL_2546879,2021-05-09,India
hCoV-19/India/GJ-INSACOG-GBRC1294/2021|EPI_ISL_3161849|2021-07-10,EPI_ISL_3161849,2021-07-10,India
hCoV-19/India/KA-149540_2_S323_R1_001/2021|EPI_ISL_3276320|2021-06-03,EPI_ISL_3276320,2021-06-03,India
hCoV-19/India/KA-nimh-11867/2020|EPI_ISL_515951|2020-05-06,EPI_ISL_515951,2020-05-06,India
hCoV-19/India/MH-1-27/2020|EPI_ISL_413522|2020-01-27,EPI_ISL_413522,2020-01-27,India
hCoV-19/India/MH-1-31/2020|EPI_ISL_413523|2020-01-31,EPI_ISL_413523,2020-01-31,India
hCoV-19/India/MH-ICMR-NIV-INSACOG-2019nCoV-279084/2020|EPI_ISL_2131509|2020-12-10,EPI_ISL_2131509,2020-12-10,India
hCoV-19/India/MH-ICMR-NIV-INSACOG-GSEQ-4431/2021|EPI_ISL_2966070|2021-06-14,EPI_ISL_2966070,2021-06-14,India
hCoV-19/India/MH-ICMR-NIV-INSACOG-GSEQ-5194/2021|EPI_ISL_3533115|2021-08-01,EPI_ISL_3533115,2021-08-01,India
hCoV-19/India/OR-ILSCV21602/2020|EPI_ISL_463084|2020-05-16,EPI_ISL_463084,2020-05-16,India
hCoV-19/India/OR-ILSGS02769/2021|EPI_ISL_3007116|2021-04-30,EPI_ISL_3007116,2021-04-30,India
hCoV-19/India/RJ-4526/2020|EPI_ISL_2106667|2020-09-11,EPI_ISL_2106667,2020-09-11,India
hCoV-19/India/RJ-4631/2020|EPI_ISL_2106753|2020-09-21,EPI_ISL_2106753,2020-09-21,India
hCoV-19/India/SK-58297/2021|EPI_ISL_3018998|2021-05-16,EPI_ISL_3018998,2021-05-16,India
hCoV-19/India/TG-CDFD-WGS31_GMC_SDPT/2021|EPI_ISL_3507499|2021-08-02,EPI_ISL_3507499,2021-08-02,India
hCoV-19/India/UP-IGIB-708475/2021|EPI_ISL_2880256|2021-04-30,EPI_ISL_2880256,2021-04-30,India
hCoV-19/India/UT-AR33/2020|EPI_ISL_508181|2020-06-02,EPI_ISL_508181,2020-06-02,India
hCoV-19/Indonesia/JB-EIJK-WJHL-0044/2021|EPI_ISL_2709443|2021-06-05,EPI_ISL_2709443,2021-06-05,Indonesia
hCoV-19/Indonesia/JB-EIJK16/2020|EPI_ISL_574606|2020-04-06,EPI_ISL_574606,2020-04-06,Indonesia
hCoV-19/Indonesia/JI-ITD-3601NT/2020|EPI_ISL_560991|2020-04-14,EPI_ISL_560991,2020-04-14,Indonesia
hCoV-19/Indonesia/JK-FKUPNVJ-07/2020|EPI_ISL_1300535|2020-11-27,EPI_ISL_1300535,2020-11-27,Indonesia
hCoV-19/Indonesia/JK-GSILab-635610/2021|EPI_ISL_3385476|2021-08-01,EPI_ISL_3385476,2021-08-01,Indonesia
hCoV-19/Indonesia/JK-GSILab-640444/2021|EPI_ISL_3401875|2021-07-19,EPI_ISL_3401875,2021-07-19,Indonesia
hCoV-19/Indonesia/JK-GSILab-641291/2021|EPI_ISL_3401850|2021-08-03,EPI_ISL_3401850,2021-08-03,Indonesia
hCoV-19/Indonesia/JK-NIHRD-WGS02966/2021|EPI_ISL_2262260|2021-04-30,EPI_ISL_2262260,2021-04-30,Indonesia
hCoV-19/Indonesia/JK-NIHRD-WGS03064/2021|EPI_ISL_2262261|2021-05-01,EPI_ISL_2262261,2021-05-01,Indonesia
hCoV-19/Indonesia/JK-NIHRD-WGS03209/2021|EPI_ISL_2854698|2021-05-03,EPI_ISL_2854698,2021-05-03,Indonesia
hCoV-19/Indonesia/JT-IVRCRD-NIHRD-C.13.94468/2021|EPI_ISL_2886167|2021-06-14,EPI_ISL_2886167,2021-06-14,Indonesia
hCoV-19/Indonesia/KB-NIHRD-WGS09126/2021|EPI_ISL_3375367|2021-07-02,EPI_ISL_3375367,2021-07-02,Indonesia
hCoV-19/Indonesia/RI-NIHRD-WGS03709/2021|EPI_ISL_2258213|2021-04-30,EPI_ISL_2258213,2021-04-30,Indonesia
hCoV-19/Iran/3533/2020|EPI_ISL_2466657|2020-10-10,EPI_ISL_2466657,2020-10-10,Iran
hCoV-19/Iran/4058/2020|EPI_ISL_2466658|2020-09-25,EPI_ISL_2466658,2020-09-25,Iran
hCoV-19/Iran/Cento-37431805/2020|EPI_ISL_815256|2020-07-16,EPI_ISL_815256,2020-07-16,Iran
hCoV-19/Iran/GRC-10/2020|EPI_ISL_2694591|2020-05-17,EPI_ISL_2694591,2020-05-17,Iran
hCoV-19/Iran/GRC-Ahv-12-123/2021|EPI_ISL_2547429|2021-03-01,EPI_ISL_2547429,2021-03-01,Iran
hCoV-19/Iran/GRC-T10020/2020|EPI_ISL_2715366|2020-11-12,EPI_ISL_2715366,2020-11-12,Iran
hCoV-19/Iran/GRC-T10709/2020|EPI_ISL_2716836|2020-12-12,EPI_ISL_2716836,2020-12-12,Iran
hCoV-19/Iran/Ghilan-S1-32/2020|EPI_ISL_1014678|2020-08-22,EPI_ISL_1014678,2020-08-22,Iran
hCoV-19/Iran/Kerman-NIC-K1/2021|EPI_ISL_2360250|2021-05-08,EPI_ISL_2360250,2021-05-08,Iran
hCoV-19/Iran/Kerman-NIC-K2/2021|EPI_ISL_2360251|2021-05-08,EPI_ISL_2360251,2021-05-08,Iran
hCoV-19/Iran/PN2179/2020|EPI_ISL_463749|2020-03-26,EPI_ISL_463749,2020-03-26,Iran
hCoV-19/Iran/T10288/2020|EPI_ISL_2716475|2020-11-23,EPI_ISL_2716475,2020-11-23,Iran
hCoV-19/Iraq/BAS-2/2020|EPI_ISL_907075|2020-10-01,EPI_ISL_907075,2020-10-01,Iraq
hCoV-19/Iraq/Erbil_4/2021|EPI_ISL_2234383|2021-03-09,EPI_ISL_2234383,2021-03-09,Iraq
hCoV-19/Iraq/NN_Erbil/2021|EPI_ISL_885143|2021-01-20,EPI_ISL_885143,2021-01-20,Iraq
hCoV-19/Iraq/Samawa-37/2021|EPI_ISL_1524366|2021-02-20,EPI_ISL_1524366,2021-02-20,Iraq
hCoV-19/Ireland/CO-NVRL-M34IRL89281/2021|EPI_ISL_3799727|2021-08-05,EPI_ISL_3799727,2021-08-05,Ireland
hCoV-19/Ireland/D-20G31561/2020|EPI_ISL_848146|2020-03-17,EPI_ISL_848146,2020-03-17,Ireland
hCoV-19/Ireland/D-NVRL-21IRL58947/2021|EPI_ISL_2240835|2021-05-07,EPI_ISL_2240835,2021-05-07,Ireland
hCoV-19/Ireland/D-NVRL-22IRL60007/2021|EPI_ISL_2131961|2021-04-30,EPI_ISL_2131961,2021-04-30,Ireland
hCoV-19/Ireland/D-NVRL-71IRL15701/2020|EPI_ISL_500592|2020-07-09,EPI_ISL_500592,2020-07-09,Ireland
hCoV-19/Ireland/D-NVRL-Q23IRL75498/2021|EPI_ISL_2932234|2021-06-10,EPI_ISL_2932234,2021-06-10,Ireland
hCoV-19/Ireland/D-NVRL-Q23IRL80081/2021|EPI_ISL_2932231|2021-06-11,EPI_ISL_2932231,2021-06-11,Ireland
hCoV-19/Ireland/D-NVRL-S21IRL56460/2021|EPI_ISL_3058277|2021-07-09,EPI_ISL_3058277,2021-07-09,Ireland
hCoV-19/Ireland/DL-NVRL-M34IRL62575/2021|EPI_ISL_3671938|2021-08-01,EPI_ISL_3671938,2021-08-01,Ireland
hCoV-19/Ireland/KE-NVRL-30IRL48913/2021|EPI_ISL_2491034|2021-05-21,EPI_ISL_2491034,2021-05-21,Ireland
hCoV-19/Ireland/KE-NVRL-71IRL85745/2020|EPI_ISL_512102|2020-07-20,EPI_ISL_512102,2020-07-20,Ireland
hCoV-19/Ireland/KE-NVRL-75IRL25866/2020|EPI_ISL_671908|2020-10-07,EPI_ISL_671908,2020-10-07,Ireland
hCoV-19/Ireland/LH-NVRL-75IRL19170/2020|EPI_ISL_671913|2020-10-06,EPI_ISL_671913,2020-10-06,Ireland
hCoV-19/Ireland/MH-NVRL-22IRL57916/2021|EPI_ISL_2132118|2021-04-30,EPI_ISL_2132118,2021-04-30,Ireland
hCoV-19/Ireland/U-NVRL-G21IRL70282/2021|EPI_ISL_3011512|2021-07-05,EPI_ISL_3011512,2021-07-05,Ireland
hCoV-19/Israel/1984925407/2021|EPI_ISL_1278387|2021-01-31,EPI_ISL_1278387,2021-01-31,Israel
hCoV-19/Israel/CVL-12202/2021|EPI_ISL_2182263|2021-04-04,EPI_ISL_2182263,2021-04-04,Israel
hCoV-19/Israel/CVL-13245/2021|EPI_ISL_2183435|2021-04-28,EPI_ISL_2183435,2021-04-28,Israel
hCoV-19/Israel/CVL-13325/2021|EPI_ISL_2636201|2021-04-30,EPI_ISL_2636201,2021-04-30,Israel
hCoV-19/Israel/CVL-13562/2021|EPI_ISL_2183806|2021-05-10,EPI_ISL_2183806,2021-05-10,Israel
hCoV-19/Israel/CVL-13752/2021|EPI_ISL_2636305|2021-05-28,EPI_ISL_2636305,2021-05-28,Israel
hCoV-19/Israel/CVL-6233/2021|EPI_ISL_1762320|2021-01-10,EPI_ISL_1762320,2021-01-10,Israel
hCoV-19/Israel/CVL-s2064/2020|EPI_ISL_575334|2020-09-01,EPI_ISL_575334,2020-09-01,Israel
hCoV-19/Israel/CVL1195/2020|EPI_ISL_516904|2020-06-29,EPI_ISL_516904,2020-06-29,Israel
hCoV-19/Israel/CVL_S10-2/2020|EPI_ISL_2811914|2020-05-03,EPI_ISL_2811914,2020-05-03,Israel
hCoV-19/Israel/SMC-7003684/2021|EPI_ISL_2834270|2021-06-20,EPI_ISL_2834270,2021-06-20,Israel
hCoV-19/Israel/SMC-7004646/2021|EPI_ISL_3019645|2021-06-26,EPI_ISL_3019645,2021-06-26,Israel
hCoV-19/Israel/SMC-7005693/2021|EPI_ISL_3022017|2021-07-03,EPI_ISL_3022017,2021-07-03,Israel
hCoV-19/Israel/SMC-7006215/2021|EPI_ISL_3024307|2021-07-05,EPI_ISL_3024307,2021-07-05,Israel
hCoV-19/Israel/SMC-7013231/2021|EPI_ISL_3667298|2021-08-09,EPI_ISL_3667298,2021-08-09,Israel
hCoV-19/Israel/SMC-7013320/2021|EPI_ISL_3667297|2021-08-10,EPI_ISL_3667297,2021-08-10,Israel
hCoV-19/Israel/n14268/2020|EPI_ISL_483708|2020-03-17,EPI_ISL_483708,2020-03-17,Israel
hCoV-19/Italy/ABR-IZSGC-247424/2021|EPI_ISL_2131385|2021-04-30,EPI_ISL_2131385,2021-04-30,Italy
hCoV-19/Italy/CAL-AMC-210412131-DS/2021|EPI_ISL_2434071|2021-04-12,EPI_ISL_2434071,2021-04-12,Italy
hCoV-19/Italy/EMR-C058-21-27_full_variant_seq/2021|EPI_ISL_3291274|2021-08-02,EPI_ISL_3291274,2021-08-02,Italy
hCoV-19/Italy/LAZ-IFO-07083230/2021|EPI_ISL_2985190|2021-07-08,EPI_ISL_2985190,2021-07-08,Italy
hCoV-19/Italy/LAZ-INMI1-cs/2020|EPI_ISL_410546|2020-01-31,EPI_ISL_410546,2020-01-29,Italy
hCoV-19/Italy/LAZ-UCBM-194/2021|EPI_ISL_3346554|2021-08-05,EPI_ISL_3346554,2021-08-05,Italy
hCoV-19/Italy/TAA-1900621504/2021|EPI_ISL_2907522|2021-06-16,EPI_ISL_2907522,2021-06-16,Italy
hCoV-19/Italy/UMB-IZSGC-259791.1.52/2021|EPI_ISL_2131502|2021-04-30,EPI_ISL_2131502,2021-04-30,Italy
hCoV-19/Italy/VEN-IZSVe-21RS1305-2_VI/2021|EPI_ISL_2448530|2021-05-18,EPI_ISL_2448530,2021-05-18,Italy
hCoV-19/Italy/VEN-IZSVe-21RS1305-8_VI/2021|EPI_ISL_2448535|2021-05-18,EPI_ISL_2448535,2021-05-18,Italy
hCoV-19/Italy/VEN-IZSVe-21RS1708-11_PD/2021|EPI_ISL_2975217|2021-06-24,EPI_ISL_2975217,2021-06-24,Italy
hCoV-19/Italy/VEN-IZSVe-21RS22-1_TV/2020|EPI_ISL_1260903|2020-11-04,EPI_ISL_1260903,2020-11-04,Italy
hCoV-19/Italy/VEN-IZSVe-21RS22-7_TV/2020|EPI_ISL_875554|2020-11-28,EPI_ISL_875554,2020-11-28,Italy
hCoV-19/Italy/VEN-IZSVe-21RS8001-9_VI/2021|EPI_ISL_3386006|2021-07-12,EPI_ISL_3386006,2021-07-12,Italy
hCoV-19/Jamaica/34733/2021|EPI_ISL_3235120|2021-05-04,EPI_ISL_3235120,2021-05-04,Jamaica
hCoV-19/Jamaica/34738/2021|EPI_ISL_3235167|2021-05-05,EPI_ISL_3235167,2021-05-05,Jamaica
hCoV-19/Jamaica/55082/2021|EPI_ISL_2658362|2021-01-23,EPI_ISL_2658362,2021-01-23,Jamaica
hCoV-19/Jamaica/63374/2021|EPI_ISL_2565075|2021-01-27,EPI_ISL_2565075,2021-01-27,Jamaica
hCoV-19/Japan/IC-0030/2020|EPI_ISL_591374|2020-05-29,EPI_ISL_591374,2020-05-29,Japan
hCoV-19/Japan/IC-0364/2020|EPI_ISL_721606|2020-11-20,EPI_ISL_721606,2020-11-20,Japan
hCoV-19/Japan/IC-0583/2020|EPI_ISL_779669|2020-10-28,EPI_ISL_779669,2020-10-28,Japan
hCoV-19/Japan/IC-0770/2021|EPI_ISL_1046761|2021-01-27,EPI_ISL_1046761,2021-01-27,Japan
